Equity_Momentum,Masked_4,Curve_Slope,Curve_Level,Masked_1,303_Level,Masked_5,Value,302_6m_MA_change,304_Level,Carry,Skew,302_Level,302_1m_diff,301_Level,Yield,501_Level,Duration,201_Level,Beta
0.11231878575292524,0.021723654384961988,0.19213674980765308,0.02362919705030132,0.010780748733300245,0.03340842563598617,0.13259214461244898,0.035646286035469724,0.08922821004689933,0.0008163369165451288,0.027870623947929184,0.008878622573750817,0.001168857310369233,0.008361128932945008,0.028960250731317198,0.008421178127069984,0.0027544493477856635,0.18191593356225763,0.003904975195825449,0.07548344129425859
0.040490729261370165,0.036679027000372434,0.05797269040588152,0.04335117256426417,0.021286689342570636,0.01429462052416839,0.020125063226637315,0.03639872571810046,0.3196992816057078,0.009099176260352879,0.009272509571865099,0.024914462444808008,0.02257738996873601,0.19234682801900782,0.017860749051575753,0.03560157689310553,0.03136478533893737,0.016373454660011114,0.04162037185095603,0.008670696291571581
0.042389331728002154,0.041027174556894926,0.019995054404720176,0.03952378899415481,0.04135722891745775,0.005221882484614748,0.03978045922800658,0.016160845252558717,0.04082608900938333,0.02760840225379869,0.03935361956309873,0.03347286467305987,0.38582292264093326,0.003168452676476242,0.040630183977313654,0.02835671240256659,0.041120966189037114,0.035079337157303554,0.041678436964472584,0.037426246926146885
0.02707358857960178,0.03947290706891627,0.006226241968616895,0.1886658471667698,0.036835521034288485,0.036112318589301085,0.06134738021422023,0.014065460663482438,0.15920609454216406,0.027878098861473993,0.04101490317486793,0.03617168349702589,0.03504914253890033,0.052452946144257204,0.02153901486402368,0.03275296642292189,0.0032925303077482922,0.041193213520609895,0.11125831149734709,0.02839182934346276
0.03164051363888174,0.01555025705433658,0.003907428635686096,0.09650927641212213,0.0013111467137205746,0.02404823656396444,0.014865214282370113,0.15806857561248253,0.016527231023902304,0.021357812032963254,0.0007225748240166491,0.047535748131432166,0.12442940756468876,0.0032718750033786325,0.014864417631434038,0.01368072179306288,0.3513025839997193,0.03932803295110305,0.003961779394614734,0.017117166736119845
0.054512275494257696,0.05725417620247507,0.004200187397659838,0.05121109033175858,0.057512223060033764,0.033084046040690616,0.05340535850731467,0.05666426825091567,0.05684984678239024,0.053208188440058306,0.05061753406433381,0.055945168398959313,0.05818696626863265,0.04136305451737274,0.05182710474935496,0.05756559746060536,0.058007534761417956,0.03710240334484926,0.058339679834071415,0.053143296092848166
0.002072704637867008,0.038941547683879,0.10501446740747346,0.04140003492755549,0.03867758433865065,0.08336759977187062,0.0552230983763444,0.040732187225943566,0.04647526988741842,0.0682762045249898,0.03127678714064192,0.0335548743414933,0.12565312619925662,0.03480213238665148,0.05022148318628351,0.052155392395696935,0.03311048935034643,0.057111273324342716,0.05142540040159545,0.010508342491699218
0.26228937858409357,0.012154945228136014,0.035822198429029846,0.07645467685173292,0.06844737120762517,0.010798311805594154,0.04946132231379493,0.05761649100540641,0.04092483964194846,0.04074289962633902,0.020208642505374887,0.008584196874091635,0.04365532073185591,0.007525950576515644,0.03724363225413817,0.028723388410016128,0.006390264510282315,0.07029457377569656,0.07725945317182172,0.04540214249650656
0.013665397124810129,0.11765544074484725,0.0054685890763347955,0.0016486216042681434,0.011674606240330957,0.03925979200177991,0.027847386421660056,0.013229036694117239,0.016406077282224627,0.14509322691081028,0.0029234933652737315,0.016887276942504758,0.26916626727826204,0.018486125056726106,0.0065871204375812595,0.1398758071494826,0.08343832598355122,0.004898029148678403,0.026930919702003,0.03885846083475331
0.00817900518196498,0.01190193860513485,2.8646010806814773e-05,0.040945078779109356,0.005506036289706371,0.015120268623802138,0.13903608474034027,0.07750882004879177,0.10492334706698914,0.049653495565585244,0.008793461682376737,0.0612028143970803,0.06679920742026885,0.07756157914754429,0.03736196535576276,0.21647708273616845,0.03722867799092006,0.03012947203827387,0.006115017865716299,0.005528000453657561
0.00012139910260504331,0.018311734281214416,0.004795303852101905,0.03179628131817385,0.009886416989777996,0.09510234852224216,0.019315731430293463,0.12190565443305952,0.0004093965816014178,0.15581084842282955,0.01589818984348914,0.09533477296905318,0.16659242294603963,0.012998642158685158,0.0023806051463200694,0.04994251026183523,0.07338549790498318,0.0215157722187375,0.10394597966429699,0.0005504919526605903
0.06909948345537266,0.009352789673085815,0.003875896331530539,0.00953175599474909,0.019151230389263862,0.12343761576800284,0.13118884353418608,0.0025127208839471863,0.05252522825455935,0.09471348842765206,0.01830723658573871,0.04679362365972326,0.05286179123924496,0.05180005673291983,0.011045529126511222,0.0013915022156444203,0.13280126234570386,0.1393656557199356,0.023313067224659093,0.006931222437569632
0.027477091599053777,0.06500383303128977,0.04586307338221552,0.025128629613927814,0.020949465062152985,0.0672615262825561,0.07101309726903877,0.0678230741761958,0.04595330995606493,0.02358983464739533,0.0400240306935831,0.031069743555076103,0.0564036938516634,0.029727855010027063,0.0642851889656525,0.07451753565874578,0.07099295260215827,0.06556487556578874,0.05109068880073526,0.056260500276679115
0.03393760832454283,0.053840647635669515,0.10019510750994452,0.06135887621299619,0.04043423588685084,0.06298569475015672,0.036060713746741684,0.06389067368043623,0.05905542058529052,0.0012372556940244662,0.06328737766062253,0.03193098284131419,0.06168385615426625,0.008362868432671318,0.0060072799835074525,0.05341310602186425,0.06662881701508457,0.06918599122776399,0.05873721252873702,0.06776627410751498
0.020792885110526467,0.06105615072171924,0.006363557032101279,0.05406882924984549,0.011527260488363781,0.0048963775760646235,0.23150218107927362,0.005813373455483112,0.017880722973681543,0.40927850134222304,0.015709105356955362,0.004351126784432447,0.014671793594119326,0.02224152446522165,0.012896334956321108,0.03534676564641332,0.014304423917577806,0.03880747141583355,0.008887079352631042,0.009604535481212347
0.0433037722795287,0.0054027699604488185,0.028788436386813703,0.029521235911140416,0.031274368170198456,0.04221744183551266,0.029731911050632675,0.018260015426002252,0.041340441592056236,0.04830903701495004,0.10349766647546467,0.0356890808255911,0.0032571406013253896,0.022781635420876217,0.022563639641723032,0.16249013198039594,0.2680030775398162,0.0391237656741119,0.011668087087998616,0.012776345125412954
0.13456562571069916,0.05848003062364779,0.08836103009408618,0.0008699643694049743,0.07273423153546377,0.056744998687119685,0.0648123591107467,0.009544302898114162,0.05456599362743118,0.10917558123165759,0.11371516580599778,0.03804820996329175,0.016362446244083742,0.03658125937592075,0.0023912533162307303,0.016499609037022155,0.015168174548015141,0.02722225054149082,0.07878294745956307,0.005374565820012984
0.03529701247424269,0.014179093797831258,0.0027456519869431457,0.14220042388544227,0.3015659056885976,0.029114389708567324,0.24558353028466634,0.0006954622036533946,0.0004733977337985425,0.024548909433427434,0.0020212161963462723,0.00951321548920894,0.0036747972715786394,0.021248806760765675,0.014846555691345261,0.0696736500002095,0.000258233583606769,0.038877943110824854,0.039956621807673,0.0035251828912710387
0.17875125243657505,0.16509060118670346,0.005119657709589599,0.009022006367485375,0.004042676688522979,0.1647188392342717,0.011643590451769612,0.006191827577007235,0.0017148613364034717,0.006263624213128161,0.0015581479855453354,0.01393043322023208,0.004495439065824488,0.002386291796377497,0.007410635805077009,0.12632502734015513,0.008220372199094475,0.053529554146172525,0.007172912213304685,0.22241224902676024
0.019755714537349985,0.0861875955384937,0.014033683024434335,0.019687770276954064,0.04831363781486756,0.004289190673774412,0.009190061193878558,0.008667306974452775,0.01987258284366934,0.008034518267572904,0.07513029995337728,0.06465113214917738,0.35473498413781596,0.07980937621544974,0.11220196506380029,0.007236043367079749,0.01646209457187175,0.01032650044041631,0.036239130699210045,0.005176412256353856
0.025873593573180583,0.027473039176528873,0.017345352309124686,0.007183461104260139,0.1492924668039619,0.04018903473171938,0.14326927674394982,0.026878778406215637,0.026362340434295462,0.014606265748425763,0.015580621736529247,0.01640764284026244,0.027416690976002613,0.017884683652040507,0.21254695738630028,0.01135618472132389,0.001669198737914527,0.16716765018848048,0.024707569754749907,0.02678919097473399
0.0011979320221909646,0.009325380056158305,0.00025838414254345367,0.0050238717728926215,0.0009273493849422739,0.09261872910096151,0.017506777519804582,0.03154420194541014,0.013670098475463454,0.05800036861698969,0.010563295881868488,0.04316923560204138,0.02902815281866332,0.011407303500928915,0.040426205526782666,0.002467731914358154,0.03500401209620776,0.3437909221235976,0.025045897623188346,0.22902414987500636
0.05350739170648554,0.054416781516502324,0.05610337429733886,0.055753011493089435,0.05429888258124464,0.03267094461254917,0.0443929669981288,0.0143509309767064,0.0564478705183163,0.04263204300786158,0.054902426960150685,0.05192347952582629,0.05344119864165411,0.054117820433507456,0.05578585087334149,0.05495281107725862,0.04817103452283192,0.054475829642435095,0.05316411771302341,0.05449123290174797
0.3740936358842031,0.0444104513418787,0.004233968284834997,0.049006341978303995,0.04248000959297203,0.0013786386143050276,0.026860121248177434,0.001008077358893652,0.0038132007787062714,0.009393239444173312,0.000609628176995488,0.11241061165154886,0.007137609741631431,0.04896929500744076,0.00039322004746717045,0.010632264456102653,0.05229748063394311,0.005440112487204023,0.016709949124742714,0.18872214414647548
0.01665258879240276,0.017797411714414686,0.20130268860920178,0.031571236294862436,0.0256372598368894,0.009800970871357064,0.10599591631922203,0.0053241719578735235,0.018481132432039825,0.04804651566802463,0.008838177896092522,0.1878322721831844,0.1475730088025348,0.005763794232308291,0.0013949204145933842,0.02140633701693257,0.03352844245691695,0.08700964041127691,0.018391920780344437,0.007651593309527587
0.0642721880541285,0.05352579723177358,0.05311901194753929,0.05429289882030311,0.07575867061112225,0.05544228011131606,0.029768623719359396,0.04058929468636378,0.023224004880113724,0.06082402472067767,0.05962144703383717,0.06473091317171574,0.018760520877042976,0.07714581347908704,0.06572652740278548,0.0556979773556386,0.047186223135326534,0.011710382586006313,0.06596820579670974,0.02263519437915318
0.2163012454112075,0.04205344567918079,0.05660507410696151,0.04402747910837451,0.14364742106434317,0.087037509853549,0.011133612940199553,0.008448978576685286,0.03044152210904392,0.009507982372825146,0.02391599349456383,0.03947599880268512,0.00900360107683585,0.02669959306511369,2.8417781739897607e-05,0.013915936819768819,0.03373067833467911,0.00950101831763602,0.005409594974153555,0.18911489611045357
0.01637992770303802,0.007939213646959107,0.018344957845979178,0.013226207880830787,0.013827753233102922,0.0972894909480788,0.02421588114440006,0.002544138041569192,0.014751046340918634,0.13870421715086625,0.00537629265761332,0.0013253897340563682,0.0033753711013958356,0.24517976862574886,0.020579340693146236,0.2075781240143223,0.025853904489419394,0.06588892399085775,0.021883911388351152,0.055736139369345794
0.04038556513415978,0.029528112636332315,0.04939595479419062,0.05969389575478503,0.06180176154117411,0.055824503803888204,0.060778293848562606,0.03249127935485944,0.052700703551383794,0.061651904767920436,0.04689291537298923,0.017826802011075043,0.04693783570011078,0.04494754195469777,0.054950009152091486,0.059231114600273235,0.058149559505524945,0.05324833523857313,0.06234315102944418,0.05122076024796385
0.03207342583120377,0.007642639965147485,0.044582208841775335,0.010741640576531538,0.00821167662357936,0.15369562991802377,0.05890537145199178,0.222764835694568,0.07709241658111506,0.03223469062127863,0.0030550216409801945,0.08826238936869313,0.0005221093754132994,0.02587690695370911,0.008828401047136213,0.006753538863579697,0.10851016959180845,0.0028351927299216633,0.1025141518678566,0.004897582455686652
0.26819658888350856,0.003651785006539441,0.02335977669807781,0.01776323699333718,0.1192120281648294,0.12728836458039772,0.007939815563068494,0.0027705197965437445,0.004257025885993299,0.0014528805691679926,0.0030418959835807127,0.01638846104586958,0.010103794401619154,0.0007687828667363093,0.2488210559488044,0.0070167313095292946,0.010574218772886518,0.0052715212041627366,0.0010594651933529097,0.1210620511319946
0.03223318071379896,0.04000968879896483,0.052901963183875765,0.045091641507560475,0.04735369135775134,0.04995505356966763,0.03878765986616755,0.05132960369188229,0.17143325269486706,0.08085120803649945,0.05462354288441875,0.0410525738528203,0.053806951185667695,0.019777544207332364,0.057127688792948175,0.024610973586211237,0.002277881272713188,0.046132664390348715,0.041825601684322304,0.04881763472218184
0.03185582379487296,0.03106922165144435,0.004532033327501074,0.0023915552500678137,0.18224152417325618,0.0020284671720768766,0.2356928569079681,0.06833477546817632,0.009866752276339007,0.011908415530902869,0.06548954501625757,0.00835285734723958,0.0007477307444846653,0.00842349883166288,0.0035372651460576676,0.10342257812189211,0.05150779812356578,0.007500882237627069,0.16240620679313766,0.008690212085469459
0.03514938878143658,0.005841387475385727,0.058945490245318574,0.02734722019669009,0.003350078850599061,0.023728661868986516,0.3178242262960841,0.015905416156993986,0.025608308417362585,0.11162730922281804,0.02934285996406907,0.005977523848884182,0.2356714149319469,0.007967277613907392,0.017805176175926998,7.481485001248337e-05,0.03863920015644399,0.0017645033960365219,0.029167514622877283,0.008262226928220024
0.0804664999944982,0.021540673559483487,0.06008749864165204,0.007573501873254404,0.0010150529069215433,0.277552579046346,0.019328169120284545,0.008083885894999497,0.02971318620940319,0.009246753974268222,0.01086521152198578,0.1888358612838807,0.0183579656388841,0.0009718520635094909,0.05133097024335407,0.002128255632927703,0.19016732264307182,0.006262153130242913,0.004336331927112622,0.012136274693919723
0.02799992779276199,0.06835613776691997,0.019727318261624605,0.08251180153353811,0.012414531972278941,0.18981971320583124,0.08506601641206617,0.0014730161120143975,0.004946467180597492,0.22711759320758154,0.011483740584910624,0.003128860943592464,0.012222900915625536,0.0761761257093595,0.010146204564211022,0.0053228983973994,0.006678720224711706,0.0029970371115018977,0.1238355931616428,0.028575394941830593
0.020456484040207733,0.05989702690905202,0.04317883181893438,0.058625575379903636,0.009706126424819654,0.05429974467665927,0.054383741979108675,0.05537421796600445,0.06745168637453335,0.05952906889577286,0.0660010002442831,0.007215724965549319,0.05669283300459034,0.06098579395392169,0.06604183262159495,0.0631561702533539,0.05299090355177854,0.043144452061435905,0.08030882387255212,0.020559961005944177
0.0246237550665852,0.01798094385125468,0.006360476254388237,0.015322404719690052,0.028229303037852056,0.08747763957711957,0.03997884808287415,0.03830225920019112,0.04536926114190786,0.03958036613936692,0.022914598774778267,0.0037875407095786357,0.01508532407566259,0.010973820529030492,0.18898463465257323,0.09900794960367428,0.015195826643636189,0.2326577991346158,0.032695234244588534,0.035472014560632
0.1009793104785978,0.037973224649159185,0.020385183481000827,0.047819106010523214,0.003741532326975979,0.10879801772349591,0.05310253093654179,0.003833725027392476,0.12377135347675448,0.167349491697632,0.0006409951588261962,0.003094190655666713,0.02951052923851544,0.14391097595104999,6.278119685013829e-05,0.009385699881650323,0.016609316079103906,0.10241802993728237,0.004937935205651521,0.021676070887329736
0.045151305437726316,0.041389225218459266,0.04718869536647282,0.03859676628560401,0.03807117241114127,0.0449200795414668,0.040853800519351134,0.04280811149963173,0.02992088875446422,0.04613318664347605,0.041238078874314514,0.03207047606261774,0.0411623235276746,0.26846256488490866,0.020157999902114095,0.04635070500690696,0.014479994701933877,0.04301465470968547,0.032741473187048856,0.045288497465001576
0.011907739483440646,0.03754771493207838,0.058468598729029965,0.02218725249161788,0.07169690331894095,0.2257219317986004,0.07191995443255243,0.008626838832783318,0.0017449155023460225,0.06142743044709771,0.038201071634221664,0.06934254055584475,0.054422198456437414,0.028398435980683024,0.04032307376190854,0.050973066154710304,0.04620720900803891,0.04857940531342756,0.0020922052832183582,0.050211513883021766
0.0007624966573774579,0.1636633405127279,0.017730165604860685,0.024204199628713285,0.029622945556762117,0.12572122936105043,0.12347685110734236,0.001898110322769527,0.005098873055878505,0.020082139794996432,0.011165637247598892,0.009772848572505783,0.0012618633415159774,0.0691991321894616,0.007221409960136348,0.01860039876321306,0.15090927598752435,0.032068162724701574,0.1850885387622786,0.0024523808485851072
0.024037603522042303,0.08113248398019415,0.18133618411463168,0.24872690651017137,0.021438357539838367,0.023344605578349647,0.030387910767749195,0.026438189475573262,0.00060163476254679,0.029327690182084698,0.13376603080161298,0.028531705625730302,0.015147617972129214,0.030289048178565526,0.0233165457122206,0.025062326667395923,0.005701431140105127,0.02443839570649908,0.020752733238947423,0.026222598523612296
0.09170972997908423,0.05790061684075749,0.02068730928935646,0.011144573206676014,0.05454669013159574,0.25515299602938923,0.023317146865596987,0.017251307268206485,0.022381434824898017,0.026900425000047048,0.023223753221349976,0.0020760239145772587,0.02609821508754415,0.022449265366006447,0.0050029468417550115,0.0015571252526860005,0.2864444583825379,0.01701571989927549,0.016387618077599052,0.018752644521061138
0.00030055439631539665,0.12760693706111753,0.08656571862835205,0.01291150806218161,0.08723614377762089,0.00832690742861769,0.02134075985115723,0.01540350867399467,0.29100610415936196,0.01259635512593872,0.0005513511242183564,0.06617890397285371,0.2021463981699213,0.016477968086283896,0.0006223304020444103,0.013403361583652176,0.015171312590960977,0.006078105721442363,0.005639890342594993,0.01043588084137038
0.026934234174725753,0.0020942124249635615,0.02306548369510212,0.24575298020634687,0.021782203104190583,0.008741012131358824,0.021572187948718277,0.0196677796506965,0.03330665132303822,0.12130145914307791,0.0015409312196823332,0.011620012663160005,0.01584292710782199,0.028385878295187763,0.009638946727774007,0.03041156700194473,0.024393545795358445,0.30352575547183586,0.025684631219676877,0.024737600695339482
0.027168805832328613,0.05449227208583291,0.03760233164153353,0.048965039155589696,0.05083346495012577,0.050484762082100995,0.09096165292188235,0.03903360122840069,0.05717117585208336,0.0563668389716518,0.056140006993492475,0.055144846642016826,0.04474158524299377,0.040215669187758166,0.049974273920899426,0.04704849309258802,0.05374770843728897,0.05064073554418324,0.035285249720017384,0.053981486497231966
0.10669045459486108,0.0002514963206752093,0.039486488216611486,0.015141182537608537,0.03895201274579165,0.0011732716460508548,0.008643300114136094,0.007851231490714579,0.0454062166479503,0.006831734684000871,0.004440012569432673,0.001918043120768189,0.01309546935143091,0.17989544877455377,0.005035416329228005,0.04504094803034521,0.013636338744984626,0.00047499674090087965,0.26925345619385604,0.1967824811460988
0.09267102009976838,0.030940242104946118,0.035233497437258766,0.029549097824117153,0.02883421880827118,0.023385186103480275,0.39878505232859707,0.011360446465822863,0.0078107255083415565,0.02056314697364947,2.0205910932297932e-06,0.06716263712062953,0.008046787666732865,0.02823079237287219,0.008772369518996447,0.024695659749953226,0.011885884560807474,0.030694165782814475,0.025728537329864236,0.11564851165198337
0.06150959430831874,0.06017989928797688,0.06065808557412562,0.05040820705074936,0.03700189270149766,0.04935268085721199,0.03187838127224267,0.058038359646021095,0.14474564961927017,0.09849487982669257,0.01175302262380954,0.03373011688446715,0.03261572940914132,0.04269098123077913,0.05706185580911943,0.023637987295428292,0.0030757148288363557,0.03065286918622733,0.05262038507227063,0.059893707515813945
0.015272137464573333,0.16833031188019396,0.001685372869041533,0.02797975801323931,0.001708510356919542,0.016756563774012894,0.019347877262854415,0.013055313080039935,0.037667956912837246,0.00011668005938283453,0.008708684325485083,0.033733019890111404,0.010750557442222346,0.020378242779185263,0.13889293438889194,0.020593746158585464,0.4368665390704136,0.00783179125586764,0.0126502798260648,0.007673723190077377
0.007470146253774016,0.24045110456602947,0.0011792145060186153,0.01179530214526417,0.004813958150299759,0.007976209964934994,0.1413443376439415,0.008038980204060391,0.13172066247778555,0.05512038475380033,0.011198755427366461,0.06976784922395401,0.04357763893986123,0.0038345911130910956,0.009433484553175542,0.14688132596894304,0.006641955258575849,0.04247678865788681,0.04327985111252501,0.012997459078712073
0.05993131307716564,0.05912004963785411,0.05868171388669336,0.058789788087321264,0.004458261478365977,0.059847417653362524,0.04199301334352379,0.05893067795834514,0.06105744196125088,0.0575263239623373,0.06200528935411701,0.029443092112131093,0.04492936209448621,0.004632426573197751,0.06127666222433671,0.052228622723815794,0.05197906679418769,0.06259004493770508,0.06133853184260658,0.049240900297196015
0.05662222104574326,0.06271476936317585,0.016411841267361737,0.015135867102458572,0.009085529262160112,0.007814523080479488,0.060544144644038685,0.01492959149074709,0.04261283766685947,0.24676793273630712,0.005872612715550873,0.006581509522197954,0.007940469732620178,0.013978833760371411,0.03567755964035593,0.01377242921845524,0.0014807433768896866,0.01452604861064925,0.35288977829133844,0.01464075747223966
0.0008394949800377318,0.02223751871012964,0.0031330162045272165,0.019460257715132368,0.1038282155277534,0.014960776051395293,0.0014137397607009079,0.025399071291920573,0.007499706061770957,0.25801341985678117,0.12562380275508772,0.00033700366297425335,0.017498124929335807,0.0030044760547753863,0.005264704980670354,0.15280280634727433,0.022919776317844236,0.1976550091396563,0.010061976149044045,0.008047103503188305
0.010784568425271781,0.0116127823541002,0.006747648312967655,0.01694459575886904,0.018550158355242763,0.10280571783233673,0.012256553052798286,0.007746189450265618,0.004968193420662925,0.12479777970460572,0.029611543193921643,0.012646390284391231,0.022957589030183936,0.37109264887076454,0.015388941026858866,0.021116964112970642,0.005539349835253177,0.015408523285376965,0.18248767761327278,0.006536186079885617
0.11119965233927354,0.027173499454208074,0.05050988533603156,0.050836210718662005,0.020327279785284067,0.05803704981625848,0.060629383053483386,0.012016659441350268,0.04824384620506175,0.0604486916901189,0.056725239752972056,0.05681442713599342,0.04227501997630799,0.04331237088509083,0.05719970550342888,0.05464956138013473,0.05663175479745383,0.058712512520832094,0.022988589801330957,0.05126866040672312
0.052013078608263666,0.04248943923696653,0.055364720453679656,0.032231355545938166,0.06200742936272355,0.010877914825630506,0.05343538906236881,0.018247966398844566,0.11157361722164093,0.03403661374297322,0.024789804565757703,0.04648741573422799,0.03370243936942032,0.08980854300974844,0.004304511808338115,0.02271722746890448,0.05353638362722679,0.10823411527622832,0.02125314592531983,0.12288888875579843
0.11814084625629115,0.00017378626266128792,0.027502510111131265,0.004540509136904144,0.0006902911375283187,0.0768569191903937,0.1126831851666198,0.13625846571050498,0.10032454272309181,0.013139625975451714,0.0017776196710924338,0.09647517594768922,0.00865089187991166,0.1802445150219272,0.02261452229929936,0.038247487603445554,0.018025359370245256,0.00926991675053065,0.030572173891896214,0.0038116558933842686
0.0007604725099014825,0.2395909271722783,0.025789012451559987,0.025125526271107985,0.013273784296792308,0.026194700016185138,0.06422150072511286,0.1571482777140986,0.012673012183326303,0.028236271567348252,0.010940578591466705,0.10128627080985621,0.024358238355941215,0.015109130269323728,0.08590233676042419,0.023824607991005307,0.07644691661717563,0.021289854343333945,0.029001607444057317,0.018826973909704618
0.014739478206816708,0.023766357668062864,0.02214947291186245,0.005740494116789842,2.0044216134575335e-06,0.061749406268466395,0.012152811001498821,0.02739619439921631,0.012105940804437406,0.01792613426811208,0.07886771366904476,0.26243890602839604,0.03221451542924751,0.02332535520548725,0.03136012496703053,0.02317671150945641,0.28155196281582007,0.015434928416307508,0.025146901867849035,0.028754586024484496
0.017781414766414375,0.019888485613775264,0.0032259347856200865,0.009698481902840464,0.016593854393858527,0.012049159966255123,0.01218637738387282,0.1604072770367086,0.005170276616461516,0.2639976175003912,0.01477168226105662,0.3494214967868146,0.018289324106425805,0.006108975358571847,0.010419681927586017,0.015068213484292029,0.02300090724483855,0.010868029943819173,0.014156733222876984,0.01689607569752043
0.05655684892235806,0.014745884547970305,0.030917295638316345,0.05607768387674761,0.039024075556292996,0.04807009839193259,0.15151390990397243,0.03913068336761705,0.008044870122179448,0.051463854854422696,0.05690209796174061,0.04835408796982603,0.05077038922958999,0.010492693494064446,0.01944392269945378,0.05469610527991119,0.017316344501585167,0.04431491615928867,0.16021128392654493,0.04195295359618559
